Cod_Suer,ESTADO,ZAE,ZC,Suer,Edad,Variedad,Sac,Rend,Fecha,CICLO,Fecha_Cierre,TCH_REAL,Cort_Act,TCHM_R,Area_Actual,Cana_Ent,Ano,Mes,F_C_Ant,30_DAC,PST_0-4_Meses,PRC_4-9_Meses,0-15_DDC,16-30_DDC,31-45_DDC,46-60_DDC,61-75_DDC,76-90_DDC,91-105_DDC,106-120_DDC,121-135_DDC,136-150_DDC,151-165_DDC,166-180_DDC,181-195_DDC,196-210_DDC,211-225_DDC,226-240_DDC,241-255_DDC,256-270_DDC,271-285_DDC,30_DAC_Act
065_014F,SOCA,11H3,6,014F,10.58,CC8592,14.63,10.37,30/07/2010,0,2/08/2010,108.9,13,10.293,2.27,247.2,2010,7,15/09/2009,4,381,629,68,38,68,17,92,16,80,2,0,35,5,28,38,164,31,186,51,79,63,97
065_014F,SOCA,11H3,6,014F,17.25,CC8592,16.6,11.88,10/09/2009,0,15/09/2009,124.43,12,7.213,2.2,273.7,2009,9,10/04/2008,85,616,597,155,141,155,69,34,39,23,0,53,32,33,84,39,119,94,69,94,59,15,4
065_014G,SOCA,11H3,6,014G,12.02,CC8592,18.01,12.58,23/11/2014,0,1/12/2014,90.33,18,7.515,3.24,292.7,2014,11,27/11/2013,219,535,211,104,25,104,26,78,55,111,32,14,43,97,0,22,3,21,0,24,0,11,192
065_014G,SOCA,11H3,6,014G,8.25,CC8592,15.58,11.25,30/08/2009,0,1/09/2009,63.73,6,7.725,1.2,76.5,2009,8,25/12/2008,102,665,311,110,59,110,60,65,145,80,36,85,32,5,95,55,5,0,15,0,4,15,19
065_014H,SOCA,11H3,6,014H,10.94,CC8592,15.788,11.261,13/10/2009,1,20/10/2009,89.96,2,8.223,1.8,161.9,2009,10,18/11/2008,203,417,547,30,52,30,48,126,45,15,71,214,36,34,88,5,55,40,55,40,5,15,77
065_015,SOCA,11H3,6,15,11.43,CC8592,15.364,10.42,19/05/2014,1,3/06/2014,85.29,8,7.462,1.47,125.4,2014,5,10/06/2013,92,198,669,2,5,2,22,12,4,41,110,23,86,45,131,27,87,47,89,117,11,123,107
065_015,SOCA,11H3,6,15,11.89,CC8592,14.59,10.137,5/06/2013,1,13/06/2013,52.08,7,4.38,2.48,129.2,2013,6,13/06/2012,48,107,388,0,7,0,0,33,0,48,19,63,65,70,80,28,0,4,43,4,18,17,106
065_015,SOCA,11H3,6,15,10.02,CC8592,15.13,10.488,7/06/2012,1,19/06/2012,54.85,6,5.474,2.78,152.5,2012,6,11/08/2011,55,650,1054,10,79,10,97,111,125,144,74,173,30,170,55,62,28,127,90,127,195,124,60
065_015,SOCA,11H3,6,15,12.02,CC8592,16.147,11.489,7/08/2011,1,9/08/2011,69.48,5,5.781,2.78,193.2,2011,8,11/08/2010,95,783,931,58,67,58,72,140,102,196,90,126,54,0,0,110,167,23,67,58,319,65,60
065_015,SOCA,11H3,6,15,13.04,CC8592,15.291,10.839,5/08/2010,1,10/08/2010,93.48,4,7.169,2.78,259.9,2010,8,9/07/2009,150,195,317,15,0,15,4,40,13,83,25,45,59,48,43,2,0,35,5,35,56,24,109
065_015,SOCA,11H3,6,15,10.91,CC8592,15.573,10.858,5/07/2009,1,9/07/2009,107.22,3,9.827,1,107.2,2009,7,11/08/2008,28,539,718,74,29,74,41,39,126,102,54,59,15,59,115,60,65,100,120,90,41,84,120
065_015,PLANTILLA,11H3,6,15,11.4,CC8592,15.96,11.47,7/12/2007,1,12/12/2007,64.7,1,5.676,3.1,200.6,2007,12,30/12/2006,133,389,368,0,34,0,39,60,95,38,123,10,136,34,0,20,43,5,66,7,28,26,83
065_015,SOCA,11H3,6,15,18.37,CC8592,16.779,12.165,23/09/2006,0,27/09/2006,84.93,8,4.624,2.97,252.3,2006,9,20/03/2005,76,363,465,71,32,71,135,14,12,25,3,26,18,4,15,50,56,86,99,86,31,80,24
065_015,SOCA,11H3,6,15,9.46,CC8592,14.183,9.813,12/03/2005,0,16/03/2005,50.96,7,5.387,2.97,151.4,2005,3,1/06/2004,139,145,618,28,13,28,50,0,14,8,4,102,105,126,96,27,18,46,58,39,27,13,73
065_015A,SOCA,11H3,6,015A,11.73,CC8592,14.106,9.46,8/05/2014,1,15/05/2014,111.44,7,9.5,0.6,66.9,2014,5,21/05/2013,150,106,656,0,20,0,7,0,34,1,44,109,23,48,42,158,40,18,111,21,59,48,100
065_015A,SOCA,11H3,6,015A,10.45,CC8592,13.166,9.263,16/05/2013,1,21/05/2013,81.61,6,7.81,3.41,278.3,2013,5,6/07/2012,42,254,355,33,0,33,0,0,59,46,83,77,80,23,5,4,0,55,22,55,22,67,214
065_015A,SOCA,11H3,6,015A,10.81,CC8592,16.814,11.79,1/07/2012,1,4/07/2012,86.21,5,7.975,3.41,294,2012,7,11/08/2011,55,650,1054,10,79,10,97,111,125,144,74,173,30,170,55,62,28,127,90,127,195,124,38
065_015A,SOCA,11H3,6,015A,12.09,CC8592,16.72,12.147,8/08/2011,1,17/08/2011,107.65,4,8.904,3.41,367.1,2011,8,10/08/2010,95,783,931,58,67,58,72,140,99,184,105,126,54,0,0,110,132,58,67,58,319,65,60
065_015A,SOCA,11H3,6,015A,12.22,CC8592,14.824,10.489,4/08/2010,1,10/08/2010,131.32,3,10.746,3.41,447.8,2010,8,2/08/2009,55,264,408,0,4,0,45,38,68,17,92,16,80,2,0,35,5,28,38,28,164,40,109
065_015A,SOCA,11H3,6,015A,11.99,CC8592,15.22,10.89,28/07/2009,1,3/08/2009,127.78,2,10.657,1.41,180.2,2009,7,2/08/2008,38,511,675,20,60,20,107,35,55,121,93,62,34,20,119,77,18,65,182,65,74,24,60
065_015A,PLANTILLA,11H3,6,015A,9.13,CC8592,15.06,10.68,27/07/2008,1,29/07/2008,106.87,1,11.705,3.41,364.4,2008,7,27/10/2007,170,415,842,38,38,38,31,42,5,59,164,67,50,65,189,136,135,104,34,130,24,38,54
065_015A,SOCA,11H3,6,015A,11.6,CC8592,15.12,10.77,13/04/2007,0,18/04/2007,57.19,8,4.93,2.52,144.1,2007,4,30/04/2006,171,406,398,167,31,167,0,15,15,2,9,6,18,43,20,104,49,79,49,81,16,14,163
065_015A,SOCA,11H3,6,015A,11.96,CC8592,15.841,10.67,24/04/2006,0,3/05/2006,82.08,7,6.863,3.32,272.5,2006,4,30/04/2005,65,216,687,18,106,18,19,9,14,30,2,17,50,42,90,106,34,47,150,47,69,82,147
065_015A,SOCA,11H3,6,015A,9.1,CC8592,16.098,11.471,25/04/2005,0,10/06/2005,76.86,6,8.446,3.32,255.2,2005,4,26/07/2004,54,393,390,17,4,17,5,40,167,66,77,91,26,11,74,43,23,46,30,46,7,39,64
065_015B,SOCA,11H3,6,015B,9.92,CC8592,15.33,10.705,10/06/2014,0,17/06/2014,67.72,13,6.826,0.74,50.1,2014,6,16/08/2013,36,570,581,109,21,109,46,31,58,141,55,21,104,26,85,48,111,32,14,32,43,97,22
065_015B,SOCA,11H3,6,015B,12.65,CC8592,17.92,12.703,15/08/2013,0,21/08/2013,66.75,12,5.277,0.74,49.4,2013,8,31/07/2012,7,265,386,0,0,0,49,18,63,65,70,83,25,0,4,53,14,11,88,11,1,107,36
065_015B,SOCA,11H3,6,015B,12.25,CC8592,18.14,12.89,25/07/2012,0,31/07/2012,65.88,11,5.378,0.74,48.8,2012,7,23/07/2011,135,656,924,55,21,55,54,75,137,81,178,52,206,18,99,133,67,28,102,28,90,129,7
065_015B,SOCA,11H3,6,015B,12.81,CC8592,14.88,10.91,16/07/2011,0,19/07/2011,61.62,10,4.81,0.74,45.6,2011,7,26/06/2010,93,531,868,80,19,80,15,67,58,72,140,99,184,105,126,54,0,0,110,0,132,58,130
065_015B,SOCA,11H3,6,015B,12.35,CC8592,14.72,10.1,21/06/2010,0,29/06/2010,80.39,9,6.509,0.74,59.5,2010,6,15/06/2009,60,161,349,5,55,5,15,4,0,45,32,59,27,94,19,80,2,0,35,2,5,28,120
065_015B,SOCA,11H3,6,015B,10.48,CC8592,15.751,10.995,13/06/2009,0,17/06/2009,125.01,8,11.928,1.42,177.5,2009,6,2/08/2008,38,511,675,20,60,20,107,35,55,121,93,62,34,20,119,77,18,65,182,65,74,24,60
065_015B,SOCA,11H3,6,015B,11.47,CC8592,15.58,11.1,27/07/2008,0,29/07/2008,110.78,7,9.658,1.05,116.3,2008,7,17/08/2007,50,384,823,14,15,14,106,80,87,29,39,46,24,59,3,171,100,26,138,34,135,121,54
065_015B,SOCA,11H3,6,015B,8.9,CC8592,15.926,11.698,13/08/2007,0,24/09/2007,51.76,6,5.815,1.07,55.4,2007,8,19/11/2006,137,348,486,35,98,35,9,34,0,39,98,69,48,111,14,154,2,0,38,0,25,25,52
065_015B,SOCA,11H3,6,015B,11.76,CC8592,16.02,11.26,14/11/2006,0,5/12/2006,93.95,5,7.989,0.86,80.8,2006,11,26/11/2005,140,656,473,69,150,69,82,40,25,111,110,70,79,56,51,129,47,0,17,0,15,9,124
065_015B,SOCA,11H3,6,015B,11.66,CC8592,15.93,11.47,23/11/2005,0,6/12/2005,60.38,4,5.178,0.86,51.9,2005,11,8/12/2004,152,308,340,74,11,74,43,23,46,30,7,39,89,110,20,6,28,14,30,3,0,4,140
065_015C,SOCA,11H3,6,015C,11.24,CC8592,14.9,10.575,8/02/2014,0,12/02/2014,60.43,12,5.376,0.68,41.1,2014,2,7/03/2013,35,409,466,97,5,97,84,38,68,20,0,7,0,34,1,44,109,23,48,44,42,158,111
065_015C,SOCA,11H3,6,015C,11.37,CC8592,15.32,10.842,2/03/2013,0,30/04/2013,45.51,11,4.003,0.68,30.9,2013,3,25/03/2012,220,540,404,124,187,124,60,0,38,4,3,0,33,0,0,67,38,86,74,86,80,26,77
065_015C,SOCA,11H3,6,015C,12.62,CC8592,14.12,10.037,21/03/2012,0,27/03/2012,103.22,10,8.179,0.68,70.2,2012,3,8/03/2011,277,970,699,319,67,319,65,40,75,0,85,45,15,18,58,52,67,145,83,185,155,61,130
065_015C,SOCA,11H3,6,015C,12.81,CC8592,16.39,12.43,4/03/2011,0,9/03/2011,87.2,9,6.807,0.68,59.3,2011,3,12/02/2010,35,627,649,38,28,38,164,31,186,79,63,30,70,27,68,15,67,58,72,58,140,102,237
065_015C,SOCA,11H3,6,015C,7.89,CC8592,15.55,11.02,8/02/2010,0,16/02/2010,59.54,8,7.546,0.68,40.5,2010,2,16/06/2009,60,165,345,5,55,5,15,4,0,45,36,55,32,89,19,80,2,0,35,0,5,28,29
065_015C,SOCA,11H3,6,015C,12.45,CC8592,15.2,10.66,4/04/2008,0,15/04/2008,65.61,7,5.27,0.37,24.3,2008,4,27/03/2007,149,416,497,55,78,55,108,62,0,0,58,7,23,74,19,55,104,89,32,89,51,43,125
065_015C,SOCA,11H3,6,015C,11.99,CC8592,14.81,10.38,21/03/2007,0,8/05/2007,31.26,6,2.607,0.3,9.4,2007,3,26/03/2006,221,435,384,56,79,56,51,129,47,0,17,15,9,6,18,10,50,32,105,32,31,108,150
065_015C,SOCA,11H3,6,015C,11.07,CC8592,16.03,11.02,23/03/2006,0,7/06/2006,55.05,5,4.973,0.66,36.3,2006,3,24/04/2005,64,220,678,12,118,12,24,10,14,30,0,4,15,56,67,94,74,67,110,47,101,90,190
065_015C,SOCA,11H3,6,015C,8.9,CC8592,17.033,12.193,19/04/2005,0,10/06/2005,66.77,4,7.502,0.66,44.1,2005,4,26/07/2004,54,393,390,17,4,17,5,40,167,66,77,91,26,11,74,43,23,46,30,46,7,39,39
065_015D,SOCA,11H3,6,015D,11.56,CC8592,14.549,10.269,28/07/2009,0,3/08/2009,112.34,3,9.718,1.76,197.7,2009,7,15/08/2008,20,562,726,109,17,109,6,84,81,134,22,74,20,119,53,42,65,176,79,148,25,73,60
065_015D,SOCA,11H3,6,015D,8.11,CC8592,15.483,10.979,9/08/2008,0,13/08/2008,93.91,2,11.58,0.6,56.3,2008,8,9/12/2007,69,454,763,20,27,20,59,164,57,60,47,167,173,58,184,12,46,38,0,23,14,71,23
065_015D,SOCA,11H3,6,015D,7.49,CC8592,14.68,10.959,23/07/2007,0,31/07/2007,60.96,6,8.139,1,61,2007,7,10/12/2006,128,311,462,16,22,16,25,27,37,106,62,66,67,85,85,0,0,58,7,40,23,71,58
065_015D,SOCA,11H3,6,015D,7.43,CC8592,16.26,11.46,7/12/2006,0,15/12/2006,82.58,8,11.115,0.8,66.1,2006,12,28/04/2006,151,379,398,140,28,140,30,15,2,15,9,6,18,10,50,105,47,59,65,46,20,18,126
065_015E,SOCA,11H3,6,015E,9.49,CC8592,15.09,10.57,20/03/2014,1,28/03/2014,77.64,8,8.181,0.5,38.8,2014,3,8/06/2013,92,197,670,2,5,2,0,34,1,44,109,23,86,36,131,35,19,111,58,110,48,123,157
065_015E,SOCA,11H3,6,015E,11.63,CC8592,15.83,11.4,17/07/2009,0,22/07/2009,133.15,2,11.449,2,266.3,2009,7,2/08/2008,38,511,675,20,60,20,107,35,55,121,93,62,34,20,119,77,18,65,182,65,74,24,95
065_015E,SOCA,11H3,6,015E,11.99,CC8592,15.09,10.57,15/01/2007,0,1/02/2007,34.7,9,2.894,0.3,10.4,2007,1,20/01/2006,176,552,304,43,35,43,132,99,64,58,78,113,66,0,17,13,11,4,20,4,0,60,52
065_015F,SOCA,11H3,6,015F,12.78,CC8592,16.235,11.404,8/06/2014,1,10/06/2014,95.5,7,7.473,2.81,268.4,2014,6,20/05/2013,122,90,676,0,24,0,5,2,34,1,24,108,44,47,42,156,40,21,104,21,66,48,62
065_020,SOCA,11H3,6,20,13.8,CC8592,14.65,10.17,2/09/2009,1,8/09/2009,96.08,3,6.963,2.64,253.7,2009,9,15/07/2008,66,432,764,65,5,65,17,79,36,84,81,134,22,74,5,134,53,42,65,42,148,87,19
065_020,SOCA,11H3,6,20,10.68,CC8592,15.25,10.839,8/07/2008,1,16/07/2008,128.96,2,12.075,4.89,630.6,2008,7,22/08/2007,30,438,810,42,17,42,122,89,32,51,43,27,20,59,51,137,93,47,121,47,183,72,58
065_020,PLANTILLA,11H3,6,20,11.17,CC8592,15.258,11.14,19/08/2007,1,27/08/2007,114.7,1,10.269,4.89,560.9,2007,8,17/09/2006,24,382,569,17,60,17,107,39,90,43,9,34,0,39,63,92,44,117,10,123,136,34,50
065_020,SOCA,11H3,6,20,11.14,CC8592,15.774,11.083,27/05/2006,0,2/06/2006,49.87,4,4.477,4.89,243.9,2006,5,26/06/2005,36,275,743,30,14,30,2,17,3,53,126,58,82,47,125,89,87,37,28,37,99,91,105
065_020,SOCA,11H3,6,20,10.18,CC8592,15.868,10.962,20/06/2005,0,29/06/2005,70.4,3,6.916,4.89,344.3,2005,6,18/08/2004,50,493,379,19,8,19,100,92,141,81,33,12,61,58,25,4,56,23,17,23,48,75,26
065_020A,SOCA,11H3,6,020A,12.94,CC8592,15.965,11.518,7/08/2009,1,11/08/2009,137.4,3,10.618,2.25,309.1,2009,8,14/07/2008,66,420,754,53,5,53,29,79,36,39,126,128,28,74,5,89,98,42,65,60,145,80,5
065_021,SOCA,11H3,6,21,12.48,CC8592,15.827,10.969,27/11/2008,1,2/12/2008,108.94,2,8.729,6.34,690.7,2008,11,18/11/2007,121,461,735,31,37,31,27,59,14,159,103,52,121,129,123,169,47,35,31,40,23,5,215
065_021,PLANTILLA,11H3,6,21,11.6,CC8592,15.68,11.27,13/11/2007,1,27/11/2007,88.47,1,7.627,6.34,560.9,2007,11,30/11/2006,146,289,475,9,43,9,34,0,39,60,95,38,123,10,136,34,0,20,43,20,5,66,169
065_021,SOCA,11H3,6,21,10.28,CC8592,17.928,12.998,2/10/2006,0,25/10/2006,80.52,6,7.833,6.34,510.5,2006,10,27/11/2005,130,654,470,64,155,64,82,40,28,111,110,67,82,56,48,132,44,0,17,0,15,9,20
065_021,SOCA,11H3,6,21,10.97,CC8592,16.213,11.601,22/11/2005,0,6/12/2005,90,5,8.204,6.34,570.6,2005,11,27/12/2004,45,279,294,27,65,27,13,60,18,22,47,67,115,12,24,10,14,30,2,30,17,3,153
065_021A,SOCA,11H3,6,021A,11.33,CC8592,15.32,10.75,19/06/2009,0,24/06/2009,102.35,6,9.034,1.3,133.1,2009,6,14/07/2008,66,420,754,53,5,53,29,79,36,39,126,128,28,74,5,89,98,42,65,60,145,80,65
065_021A,SOCA,11H3,6,021A,11.27,CC8592,15.13,10.7,8/07/2008,0,16/07/2008,114.64,5,10.172,1.3,149,2008,7,4/08/2007,65,427,731,15,71,15,14,126,108,39,39,44,31,27,59,0,171,105,51,100,122,121,58
065_021A,SOCA,11H3,6,021A,10.55,CC8592,15.651,11.531,1/08/2007,0,17/08/2007,98.85,4,9.37,1.3,128.5,2007,8,18/09/2006,24,384,569,19,60,19,105,39,93,40,9,34,0,39,98,59,42,124,3,117,136,34,63
065_021A,SOCA,11H3,6,021A,12.62,CC8592,18.02,13.21,15/09/2006,0,28/09/2006,94.99,3,7.527,1.3,123.5,2006,9,1/09/2005,4,580,697,56,50,56,86,99,31,80,122,77,99,13,65,107,74,97,54,97,80,31,15
065_021A,SOCA,11H3,6,021A,11.56,CC8592,16.62,11.69,27/08/2005,0,31/08/2005,68.65,2,5.938,1.3,89.2,2005,8,14/09/2004,22,625,439,105,102,105,126,96,27,18,46,58,27,13,60,18,22,47,67,47,115,12,32
065_022,SOCA,11H3,6,22,12.35,CC933895,16.89,12.17,6/08/2009,1,11/08/2009,99.34,3,8.043,1.16,115.2,2009,8,31/07/2008,39,513,675,17,65,17,109,6,84,81,134,22,74,20,119,53,42,65,176,65,79,25,5
065_022,SOCA,11H3,6,22,11.47,CC933895,15.3,10.88,27/07/2008,1,29/07/2008,118.86,2,10.363,1.16,137.9,2008,7,17/08/2007,50,384,823,14,15,14,106,80,87,29,39,46,24,59,3,171,100,26,138,34,135,121,54
065_022,PLANTILLA,11H3,6,22,9.56,CC933895,14.69,10.75,13/08/2007,1,27/08/2007,78.09,1,8.168,1.16,90.6,2007,8,30/10/2006,77,346,554,90,41,90,43,4,39,0,39,30,123,40,78,55,118,52,0,62,20,38,52
065_022,SOCA,11H3,6,22,10.12,CC8592,17.228,12.497,26/09/2006,0,2/10/2006,77.67,6,7.675,1.16,90.1,2006,9,26/11/2005,140,656,473,69,150,69,82,40,25,111,110,70,79,56,51,129,47,0,17,0,15,9,24
065_022,SOCA,11H3,6,22,11.1,CC8592,15.949,11.515,23/11/2005,0,22/03/2006,67.69,5,6.098,1.16,78.5,2005,11,25/12/2004,87,305,300,27,90,27,23,60,16,14,48,73,118,12,24,10,14,30,0,30,4,15,140
065_022A,SOCA,11H3,6,022A,12.48,CC8592,16.411,11.723,20/09/2009,1,22/09/2009,128.09,2,10.263,4.77,611,2009,9,10/09/2008,82,475,682,39,41,39,126,102,54,59,15,59,115,60,65,100,120,41,84,41,33,5,19
065_022A,PLANTILLA,11H3,6,022A,11.07,CC8592,14.77,10.41,5/09/2008,1,24/09/2008,121.23,1,10.951,7.21,874.1,2008,9,8/10/2007,84,353,968,32,89,32,51,43,27,20,59,116,100,65,47,121,213,57,191,75,12,46,85
065_022A,SOCA,11H3,6,022A,11.7,CC8592,15.11,11.12,13/06/2007,0,25/06/2007,88.3,4,7.547,7.15,631.4,2007,6,27/06/2006,167,125,509,15,2,15,9,6,18,10,50,105,47,59,65,20,18,25,27,25,37,106,170
065_022A,SOCA,11H3,6,022A,11.63,CC8592,16.086,11.304,25/06/2006,0,30/06/2006,94.97,3,8.166,7.15,679.1,2006,6,11/07/2005,28,291,771,2,30,2,17,3,53,126,58,82,47,125,89,87,37,28,99,28,91,86,176
065_022A,SOCA,11H3,6,022A,11.37,CC8592,15.104,10.266,3/07/2005,0,27/07/2005,96.1,2,8.452,7.15,687.1,2005,7,26/07/2004,54,393,390,17,4,17,5,40,167,66,77,91,26,11,74,43,23,46,30,46,7,39,37
065_022B,SOCA,11H3,6,022B,11.07,CC8592,15.781,11.332,7/08/2009,1,19/08/2009,121.91,2,11.013,2.52,307.2,2009,8,8/09/2008,85,507,682,39,73,39,119,94,69,59,15,59,115,60,35,75,175,36,86,36,36,5,5
065_022B,PLANTILLA,11H3,6,022B,10.91,CC8592,15.04,10.8,31/08/2008,1,1/09/2008,160.4,1,14.702,0.5,80.2,2008,8,8/10/2007,84,353,968,32,89,32,51,43,27,20,59,116,100,65,47,121,213,57,191,75,12,46,70
065_022B,SOCA,11H3,6,022B,11.6,CC8592,15.06,10.74,13/04/2007,0,18/04/2007,51.29,6,4.421,0.94,48.2,2007,4,30/04/2006,171,406,398,167,31,167,0,15,15,2,9,6,18,43,20,104,49,79,49,81,16,14,163
065_022B,SOCA,11H3,6,022B,12.71,CC8592,16.72,11.92,24/04/2006,0,13/12/2006,26.93,5,2.118,0.94,25.3,2006,4,7/04/2005,34,407,543,110,89,110,20,6,28,14,30,0,4,15,56,53,99,83,34,83,111,88,147
065_022B,SOCA,11H3,6,022B,13.4,CC8592,16.72,11.92,2/04/2005,0,20/04/2005,62.73,4,4.682,0.94,59,2005,4,25/02/2004,12,472,457,43,0,43,196,109,59,12,10,21,33,27,0,14,12,40,164,35,29,117,79
065_023,SOCA,11H3,6,23,11.4,CC8592,15.118,10.49,6/06/2009,0,9/06/2009,105.44,9,9.249,7.54,795,2009,6,29/06/2008,82,269,800,5,23,5,53,29,79,36,39,126,128,28,74,5,89,98,42,110,65,145,41
065_023,SOCA,11H3,6,23,10.05,CC8592,15.368,11.159,25/06/2008,0,2/07/2008,116.89,8,11.631,7.54,881.3,2008,6,28/08/2007,71,484,912,91,26,91,74,95,38,38,31,42,5,59,164,67,50,65,189,47,136,135,111
065_023,SOCA,11H3,6,23,9.99,CC8592,15.834,11.634,24/08/2007,0,30/08/2007,92.72,7,9.281,7.24,671.3,2007,8,28/10/2006,67,331,566,74,54,74,59,4,39,0,27,42,118,45,78,55,108,62,0,70,0,58,30
065_023,SOCA,11H3,6,23,10.84,CC8592,17.89,12.75,24/10/2006,0,31/10/2006,94.97,6,8.761,7.54,716.1,2006,10,2/12/2005,117,655,470,132,88,132,44,35,43,107,74,97,74,60,41,157,0,17,13,15,2,9,60
065_023,SOCA,11H3,6,23,9.99,CC8592,16.127,11.529,27/11/2005,0,6/12/2005,78.5,5,7.858,7.54,591.9,2005,11,31/01/2005,121,385,291,56,4,56,23,17,48,90,91,18,22,6,14,30,2,17,50,17,42,90,140
065_023,SOCA,11H3,6,23,11.43,CC8592,16.115,11.081,30/01/2005,0,21/02/2005,119.72,4,10.474,7.54,902.7,2005,1,22/02/2004,12,478,455,42,7,42,184,47,134,12,10,21,10,50,0,14,8,19,136,19,78,119,119
065_023A,SOCA,11H3,6,023A,11.96,CC8592,14.892,10.459,24/06/2009,1,30/06/2009,95.68,5,8,4.09,391.3,2009,6,30/06/2008,82,314,758,5,23,5,65,17,79,36,84,81,134,22,74,5,134,53,42,98,65,148,100
065_023A,SOCA,11H3,6,023A,11.47,CC8592,15.293,11.127,25/06/2008,1,2/07/2008,139.19,4,12.135,8.79,1223.5,2008,6,16/07/2007,38,457,559,72,24,72,3,26,91,79,90,38,38,51,22,50,14,170,91,164,20,65,111
065_023A,SOCA,11H3,6,023A,11.66,CC8592,15.95,11.91,12/07/2007,1,23/07/2007,75.95,3,6.514,4.27,324.3,2007,7,27/07/2006,30,251,485,6,9,6,18,10,50,105,47,59,65,20,18,25,27,37,106,37,56,72,20
065_023A,SOCA,11H3,6,023A,11.47,CC8592,16.18,11.68,21/07/2006,1,27/07/2006,70.87,2,6.179,5.27,373.5,2006,7,10/08/2005,44,389,792,3,17,3,53,126,58,82,47,125,89,87,37,28,99,91,86,104,69,81,17
065_023A,PLANTILLA,11H3,6,023A,12.91,CC8592,15.39,10.37,3/07/2005,1,13/10/2005,92.47,1,7.162,5.27,487.3,2005,7,10/06/2004,71,170,624,23,31,23,27,4,17,5,40,167,26,117,89,28,7,78,43,63,23,46,37
065_023B,SOCA,11H3,6,023B,15.21,CC8592,16.32,11.53,1/10/2009,0,6/10/2009,144.86,5,9.524,1.2,173.8,2009,10,1/07/2008,97,314,786,5,23,5,65,17,109,6,84,81,134,22,74,20,119,53,42,53,65,176,45
065_023B,SOCA,11H3,6,023B,11.79,CC8592,15.26,11.4,12/07/2007,0,23/07/2007,148.17,3,12.567,2.66,394.1,2007,7,23/07/2006,17,238,488,6,11,6,18,10,50,32,105,28,99,32,9,34,0,39,98,39,69,80,20
065_023B,SOCA,11H3,6,023B,12.39,CC8592,15.66,11.34,19/07/2006,0,27/07/2006,115.52,2,9.324,3.52,406.6,2006,7,12/07/2005,28,294,768,2,30,2,17,3,73,106,61,79,47,148,71,82,37,28,111,28,110,55,17
065_023B,PLANTILLA,11H3,6,023B,14.23,CC8592,15.62,10.67,5/07/2005,0,14/07/2005,101.35,1,7.122,3.52,356.8,2005,7,4/05/2004,231,129,590,10,4,10,13,28,50,0,14,8,19,87,105,137,85,30,15,27,46,58,37
065_023C,SOCA,11H3,6,023C,13.6,CC8592,15.785,11.347,13/08/2009,0,18/08/2009,108.82,5,8.001,3.5,380.9,2009,8,1/07/2008,97,314,786,5,23,5,65,17,109,6,84,81,134,22,74,20,119,53,42,53,65,176,20
065_023C,SOCA,11H3,6,023C,10.97,CC8592,15.14,11.22,22/06/2007,1,4/07/2007,88.57,3,8.074,1.86,164.7,2007,6,27/07/2006,30,251,485,6,9,6,18,10,50,105,47,59,65,20,18,25,27,37,106,37,56,72,85
065_023D,SOCA,11H3,6,023D,9.3,CC8592,15.81,11.67,3/08/2007,0,17/08/2007,179.67,7,19.319,0.3,53.9,2007,8,28/10/2006,67,331,566,74,54,74,59,4,39,0,27,42,118,45,78,55,108,62,0,70,0,58,63
065_024,SOCA,11H3,6,24,11.1,CC8592,15.153,10.473,30/05/2009,1,1/07/2009,66.52,5,5.992,3.71,246.8,2009,5,1/07/2008,97,314,786,5,23,5,65,17,109,6,84,81,134,22,74,20,119,53,42,53,65,176,98
065_024,SOCA,11H3,6,24,10.48,CC8592,15.639,11.403,26/06/2008,1,2/07/2008,92.35,4,8.812,5.91,545.8,2008,6,16/08/2007,50,391,823,26,3,26,92,94,87,25,38,51,22,61,3,171,90,34,84,20,186,121,111
065_024,SOCA,11H3,6,24,9.3,CC8592,16.036,11.787,12/08/2007,1,17/08/2007,55.71,3,5.99,3.69,205.6,2007,8,6/11/2006,122,349,559,108,31,108,20,11,32,12,27,123,64,70,69,26,144,0,0,0,38,25,48
065_024,SOCA,11H3,6,24,11.86,CC8592,16.59,11.59,1/11/2006,1,5/12/2006,54.31,2,4.579,4.19,227.6,2006,11,10/11/2005,196,674,572,150,47,150,69,82,40,25,111,110,70,77,58,51,126,50,0,54,17,13,77
065_024,PLANTILLA,11H3,6,24,10.38,CC8592,16.386,11.771,5/11/2005,1,6/12/2005,84.51,1,8.142,5.69,480.9,2005,11,28/12/2004,45,272,294,27,58,27,13,60,18,22,47,67,115,12,24,10,14,30,2,30,17,3,161
065_024A,SOCA,11H3,6,024A,9.72,CC8592,15.25,10.94,17/04/2009,1,21/04/2009,96.43,5,9.921,1.2,115.7,2009,4,29/06/2008,82,269,800,5,23,5,53,29,79,36,39,126,128,28,74,5,89,98,42,110,65,145,250
065_024A,SOCA,11H3,6,024A,10.05,CC8592,15.87,11.87,28/07/2007,1,31/07/2007,77.51,3,7.712,1.5,116.3,2007,7,29/09/2006,20,456,535,115,9,115,41,77,56,4,39,0,39,30,119,44,78,55,108,55,62,0,63
065_024A,SOCA,11H3,6,024A,10.68,CC8592,17.404,12.64,26/09/2006,1,2/10/2006,156.19,2,14.625,1.5,234.3,2006,9,9/11/2005,172,672,572,148,47,148,71,82,37,28,111,110,55,69,81,51,122,54,0,56,17,13,24
